Power,currentCPUFrequency,userTime1Sec,idleTime1Sec,systemTime1Sec,ioWaitTime1Sec,percentCPU,contextSwitches,interrupts,interruptsSoftware,numberOfProcesses,percentVirtualMemory,networkBytesSent,networkBytesReceived,networkConnections,systemCalls,cacheMemoryUsedBytes,sharedMemoryUsedByes,swapMemoryUsedBytes,swapMemoryOutBytes,swapMemoryInBytes,ioReadBytes,ioWriteBytes
68,1201.127219,0.017539506,31.98109592,0.002192438,0,0.1,448.5728543,298.8293257,139.0005814,397,2.5,895783241,1.12614E+12,10,139.0005814,2876579840,35921920,0,0,0,0,36864
67.8,1200.946719,0.001802419,31.99294605,0.003604839,0,0,431.1387434,282.7996189,136.2629139,397,2.5,895784225,1.12614E+12,10,136.2629139,2876579840,35921920,0,0,0,0,36864
84,1201.08975,0.003558292,31.9908253,0.001779146,0,0,448.344807,285.9087718,128.9880893,397,2.5,895785607,1.12614E+12,10,128.9880893,2876579840,35921920,0,0,0,0,36864
67.7,1201.081031,0.00179771,31.99383601,0.00179771,0,0,441.3376828,284.3976433,131.4125646,397,2.5,895786989,1.12614E+12,10,131.4125646,2876579840,35921920,0,0,0,0,36864
67.5,1201.12225,0.002190601,31.99372261,0.004381201,0,0,438.5582518,290.4736473,156.6279471,397,2.5,895787889,1.12614E+12,10,156.6279471,2876579840,35921920,0,0,0,0,36864
68.2,1201.008313,0.002195369,31.9953142,0.002195369,0,0,480.5663702,317.8894948,193.4120476,397,2.5,895789271,1.12614E+12,10,193.4120476,2876579840,35921920,0,0,0,0,36864
68.6,1201.064188,0.003606902,31.99321902,0.003606902,0,0,488.9155399,342.4753265,220.3817004,394,2.5,895790213,1.12614E+12,10,220.3817004,2876579840,35921920,0,0,0,0,36864
68.6,1200.987875,0.002178518,31.99154038,0.002178518,0,0,490.8201598,315.885145,171.8850893,394,2.5,895791113,1.12614E+12,10,171.8850893,2876579840,35921920,0,0,0,0,36864
70.3,1201.0845,0.00219314,31.9913292,0.004386279,0,0,491.4826129,329.409587,212.5152396,394,2.5,895792495,1.12614E+12,10,212.5152396,2876579840,35921920,0,0,0,0,36864
69.5,1200.937188,0.001796152,31.99305105,0.003592303,0.001796152,0,464.6644008,311.6322904,182.4889954,394,2.5,895793395,1.12614E+12,10,182.4889954,2876579840,35921920,0,0,0,0,36864
68.9,1201.075344,0.00179712,31.99411982,0.003594239,0,0,423.7607962,279.0926703,115.7345007,395,2.5,895794295,1.12614E+12,10,115.7345007,2876579840,35921920,0,0,0,0,36864
68.6,1201.032188,0.002197749,31.99263314,0.004395498,0,0,473.1753738,310.7617178,151.4249106,395,2.5,895795423,1.12614E+12,10,151.4249106,2876583936,35921920,0,0,0,0,40960
68.5,1200.989531,0.002199186,31.99375079,0.002199186,0,0,428.6212558,285.2343606,147.7852662,395,2.5,895796827,1.12614E+12,10,147.7852662,2876583936,35921920,0,0,0,0,40960
74.2,1201.160563,0.00359823,31.99186512,0.001799115,0,0,439.8836476,288.9378888,139.7912451,395,2.5,895797959,1.12614E+12,10,139.7912451,2876583936,35921920,0,0,0,0,40960
68.3,1200.959063,0.002196043,31.99635281,0.002196043,0,0,425.3736129,278.6779116,118.8059497,395,2.5,895798859,1.12614E+12,10,118.8059497,2876583936,35921920,0,0,0,0,40960
68.5,1201.001563,0.004387399,31.99510366,0.004387399,0,0,427.5519852,296.3687696,156.6301269,395,2.5,895800357,1.12614E+12,10,156.6301269,2876583936,35921920,0,0,0,0,40960
68,1201.07625,0.0017978,31.99544078,0.0017978,0,0,420.6851235,282.4343286,137.8912349,395,2.5,895801257,1.12614E+12,10,137.8912349,2876583936,35921920,0,0,0,0,40960
68.8,1201.105625,0.001794301,31.99417498,0.001794301,0,0,432.605888,280.2697623,113.5792315,395,2.5,895802241,1.12614E+12,10,113.5792315,2876583936,35921920,0,0,0,0,40960
75.6,1201.003906,0.004373811,31.9900557,0.002186906,0,0,474.7772145,300.9182161,152.2086325,395,2.5,895803613,1.12614E+12,10,152.2086325,2876583936,35921920,0,0,0,0,40960
67.5,1201.084688,0.005380303,31.98948904,0.003586869,0.001793434,0,454.9943023,290.8950565,132.7141441,395,2.5,895804723,1.12614E+12,10,132.7141441,2876588032,35921920,0,0,0,0,40960
67.8,1201.074406,0.003590675,31.99291632,0.003590675,0,0,450.6297416,303.4120571,174.3272825,395,2.5,895805979,1.12614E+12,10,174.3272825,2876588032,35921920,0,0,0,0,40960
76.7,1201.174438,0.015197242,31.9793387,0.002171035,0,0.1,526.9100816,348.4510428,217.5376604,395,2.5,895807361,1.12614E+12,10,217.5376604,2876588032,35921920,0,0,0,0,40960
69.9,1201.249875,0,31.99276251,0.004383171,0,0,468.9992586,310.5476399,163.0539478,395,2.5,895808261,1.12614E+12,10,163.0539478,2876588032,35921920,0,0,0,0,40960
75,1200.980063,0.005400399,31.98836394,0.003600266,0,0,538.5998025,343.6453954,190.094048,395,2.5,895809825,1.12614E+12,10,190.094048,2876588032,35921920,0,0,0,0,40960
71.2,1201.0745,0.0035895,31.99321154,0.0035895,0,0,474.3523959,312.1070059,157.3995653,395,2.5,895810809,1.12614E+12,10,157.3995653,2876588032,35921920,0,0,0,0,40960
70.1,1201.205094,0.003599319,31.99254509,0.005398978,0,0,455.4937932,305.0422677,169.1679833,395,2.5,895812191,1.12614E+12,10,169.1679833,2876588032,35921920,0,0,0,0,40960
69.3,1201.097688,0.001787958,31.99371211,0.005363873,0,0,424.2823228,277.669805,142.857807,395,2.5,895813217,1.12614E+12,10,142.857807,2876592128,35921920,0,0,0,0,45056
71.2,1201.000813,0.001799834,31.99564872,0.001799834,0,0,426.9206208,278.4343172,119.5089765,395,2.5,895814473,1.12614E+12,10,119.5089765,2876592128,35921920,0,0,0,0,45056
70.4,1201.129438,0.002185962,31.99155344,0.004371924,0,0,439.3783561,287.235403,144.0548939,395,2.5,895815373,1.12614E+12,10,144.0548939,2876592128,35921920,0,0,0,0,45056
70,1200.915906,0,31.99422444,0.003600723,0,0,414.4432202,270.4142992,107.4815823,395,2.5,895816273,1.12614E+12,10,107.4815823,2876592128,35921920,0,0,0,0,45056
69.2,1200.989188,0.001799399,31.99330912,0.003598797,0,0,403.6051313,278.9068005,147.9105742,395,2.5,895817697,1.12614E+12,10,147.9105742,2876592128,35921920,0,0,0,0,45056
68.8,1201.04475,0.004340675,31.99294727,0.002170338,0,0,439.0593062,289.740076,150.1873652,395,2.5,895818639,1.12614E+12,10,150.1873652,2876592128,35921920,0,0,0,0,45056
69.4,1201.07325,0,31.99397534,0.004375843,0,0,407.6097658,274.3653496,129.0873655,395,2.5,895819979,1.12614E+12,10,129.0873655,2876592128,35921920,0,0,0,0,45056
69.1,1200.988938,0.003589255,31.99282436,0.003589255,0,0,445.6060071,289.8323405,155.5942039,395,2.5,895820963,1.12614E+12,10,155.5942039,2876592128,35921920,0,0,0,0,45056
68.4,1200.972469,0.003595034,31.99221172,0.005392552,0.001797517,0,445.7842738,295.5118331,146.6774062,395,2.5,895822363,1.12614E+12,10,146.6774062,2876592128,35921920,0,0,0,0,45056
68.5,1200.864281,0.004372617,31.99006541,0.004372617,0,0,470.7122118,319.856928,196.3304999,395,2.5,895823411,1.12614E+12,10,196.3304999,2876674048,35921920,0,0,0,0,45056
68.6,1201.08225,0.00219616,31.99365398,0.00219616,0,0,491.9397646,324.5923983,180.5243243,395,2.5,895825025,1.12614E+12,10,180.5243243,2876674048,35921920,0,0,0,0,45056
67.9,1200.868906,0.001798457,31.99094729,0.001798457,0,0,475.5119442,315.629146,179.8456672,395,2.5,895825925,1.12614E+12,10,179.8456672,2876674048,35921920,0,0,0,0,45056
68.5,1201.032344,0.002169992,31.99436149,0.002169992,0,0,491.2861803,315.2998321,160.1454068,395,2.5,895826899,1.12614E+12,10,160.1454068,2876674048,35921920,0,0,0,0,45056
70.3,1201.181563,0.004396423,31.98837234,0.002198211,0.002198211,0,520.096818,334.7875967,196.5200995,394,2.5,895827967,1.12614E+12,10,196.5200995,2876674048,35921920,0,0,0,0,45056
74.9,1201.041781,0.005402086,31.98935429,0.005402086,0,0,512.477919,338.1706015,186.9121855,395,2.5,895829223,1.12614E+12,10,186.9121855,2876678144,35921920,0,0,0,0,49152
68.5,1201.006469,0.010786402,31.98348098,0.001797734,0,0.1,502.8261273,332.2211953,187.6834025,395,2.5,895830679,1.12614E+12,10,187.6834025,2876678144,35921920,0,0,0,0,49152
68.4,1201.204188,0.006575897,31.98954871,0.004383932,0,0,498.2338236,345.8922013,194.2081688,395,2.5,895831579,1.12614E+12,10,194.2081688,2876678144,35921920,0,0,0,0,49152
68,1201.066094,0.001790405,31.9927553,0.001790405,0,0,488.0645305,314.3952001,165.0753841,395,2.5,895832563,1.12614E+12,10,165.0753841,2876678144,35921920,0,0,0,0,49152
69.5,1200.909344,0.005399854,31.98873375,0.001799951,0,0,521.8058695,338.2108413,201.2345506,395,2.5,895833903,1.12614E+12,10,201.2345506,2876678144,35921920,0,0,0,0,49152
69.5,1201.022844,0.004395206,31.98831227,0.002197603,0.002197603,0,497.3176055,328.9811999,201.520214,395,2.5,895835243,1.12614E+12,10,201.520214,2876678144,35921920,0,0,0,0,49152
69.2,1200.981938,0.004380101,31.99444603,0.00219005,0,0,481.1540689,313.6152147,168.8528845,395,2.5,895836301,1.12614E+12,10,168.8528845,2876678144,35921920,0,0,0,0,49152
80.9,1200.961156,0.003578931,31.99206336,0.001789465,0,0,490.4924806,322.282728,178.0518125,395,2.5,895837725,1.12614E+12,10,178.0518125,2876678144,35921920,0,0,0,0,49152
69,1200.988844,0.003596821,31.99012457,0.003596821,0,0,498.1596866,324.613081,188.8330942,395,2.5,895839107,1.12614E+12,10,188.8330942,2876678144,35921920,0,0,0,0,49152
69.6,1201.010906,0.008718892,31.98743433,0.004359446,0,0,485.8602462,333.0616672,188.1100908,395,2.5,895840049,1.12614E+12,10,188.1100908,2876678144,35921920,0,0,0,0,49152
69,1201.050563,0.001799799,31.993227,0.003599598,0,0,473.1671567,310.6453071,178.7200405,395,2.5,895841389,1.12614E+12,10,178.7200405,2876678144,35921920,0,0,0,0,49152
69,1201.103063,0.001794865,31.99347243,0.001794865,0.001794865,0,437.5881391,286.1015151,125.2815919,395,2.5,895842331,1.12614E+12,10,125.2815919,2876678144,35921920,0,0,0,0,49152
77.5,1201.070938,0.002193319,31.99393942,0.002193319,0,0,425.7231536,283.1574401,143.8817047,395,2.5,895843713,1.12614E+12,10,143.8817047,2876678144,35921920,0,0,0,0,49152
68.4,1201.077875,0.002189073,31.99330669,0.002189073,0,0,438.6902949,281.51483,133.533473,395,2.5,895844613,1.12614E+12,10,133.533473,2876678144,35921920,0,0,0,0,49152
76.4,1201.066219,0.001798403,31.9917849,0.003596805,0,0,431.2569576,289.3629878,156.6408716,395,2.5,895846037,1.12614E+12,10,156.6408716,2876678144,35921920,0,0,0,0,49152
68.8,1201.154188,0.007191287,31.97965154,0.008989108,0,0.1,531.6158623,359.3845481,247.9196057,397,2.5,895846937,1.12614E+12,10,247.9196057,2876682240,35921920,0,0,0,0,53248
68.6,1201.107406,0.002188218,31.99393251,0.004376436,0,0,424.9518975,278.3413046,132.6059989,397,2.5,895847907,1.12614E+12,10,132.6059989,2876682240,35921920,0,0,0,0,53248
68.7,1201.014313,0.001798114,31.99203651,0.003596227,0,0,474.881792,314.6698735,164.1677683,397,2.5,895848993,1.12614E+12,10,164.1677683,2876682240,35921920,0,0,0,0,53248
68.9,1201.102906,0.003597912,31.99083828,0.001798956,0.001798956,0,428.5113691,282.7959162,152.0117997,397,2.5,895850439,1.12614E+12,10,152.0117997,2876747776,35921920,0,0,0,0,53248
69.4,1201.133406,0.002189097,31.99364987,0.004378194,0,0,441.5408264,288.5229595,157.83388,397,2.5,895851497,1.12614E+12,10,157.83388,2876747776,35921920,0,0,0,0,53248
68.2,1201.065188,0.008761136,31.98690736,0.002190284,0,0,486.4620737,305.1065595,146.7490272,397,2.5,895852953,1.12614E+12,10,146.7490272,2876747776,35921920,0,0,0,0,53248
67.9,1200.974563,0.010757639,31.97887487,0.010757639,0,0.1,877.1061664,487.8589286,306.5927115,397,2.5,895854059,1.12614E+12,10,306.5927115,2876747776,35921920,0,0,0,0,53248
88,1201.081938,0.026038141,31.95964783,0.00867938,0,0.1,1086.875388,609.2924916,381.6757453,397,2.5,895855217,1.12614E+12,10,381.6757453,2876747776,35921920,0,0,0,0,53248
69.9,1200.824719,0.002189458,31.99454562,0.002189458,0,0,456.9398256,297.1094122,166.1798407,397,2.5,895856473,1.12614E+12,10,166.1798407,2876747776,35921920,0,0,0,0,53248
76.7,1202.571719,0.001801782,31.99244116,0.003603564,0,0,498.553079,324.6811161,185.0430112,397,2.5,895857447,1.12614E+12,10,185.0430112,2876747776,35921920,0,0,0,0,53248
69.8,1204.657938,0.003588259,31.99292108,0.00179413,0.00179413,0,471.3178762,312.3579834,177.9776677,397,2.5,895858829,1.12614E+12,10,177.9776677,2876747776,35921920,0,0,0,0,53248
83.3,1204.384,0.008772105,31.98748045,0.006579079,0,0.1,515.5804644,332.9013803,197.3723598,397,2.5,895859729,1.12614E+12,10,197.3723598,2876747776,35921920,0,0,0,0,53248
68.2,1201.069969,0.004385595,31.99291288,0.004385595,0,0,423.4291622,273.4418256,119.2881741,397,2.5,895860629,1.12614E+12,10,119.2881741,2876747776,35921920,0,0,0,0,53248
68.2,1200.955031,0.001799387,31.99310763,0.001799387,0,0,405.2220381,266.1293936,135.1339923,397,2.5,895861655,1.12614E+12,10,135.1339923,2876747776,35921920,0,0,0,0,53248
68.2,1202.968563,0.002191037,31.99352855,0.002191037,0,0,436.2355523,278.9190648,143.9511591,397,2.5,895862911,1.12614E+12,10,143.9511591,2876751872,35921920,0,0,0,0,57344
68.6,1202.393719,0.002195668,31.99307574,0.002195668,0,0,405.9789791,261.7236036,149.5249782,397,2.5,895863927,1.12614E+12,10,149.5249782,2876751872,35921920,0,0,0,0,57344
68.5,1200.891188,0.001801031,31.99352205,0.001801031,0,0,410.9953688,271.4154342,158.4907645,397,2.5,895865393,1.12614E+12,10,158.4907645,2876751872,35921920,0,0,0,0,57344
68.5,1200.795656,0.001794312,31.99438165,0.001794312,0,0,395.4664189,261.6107254,144.621567,397,2.5,895866775,1.12614E+12,10,144.621567,2876751872,35921920,0,0,0,0,57344
68.3,1201.00925,0.002199886,31.99513561,0.002199886,0,0,426.3378219,279.6054549,163.2315087,397,2.5,895867675,1.12614E+12,10,163.2315087,2876751872,35921920,0,0,0,0,57344
68.3,1202.813906,0.002195148,31.99428559,0.002195148,0.002195148,0,415.9805914,275.4911041,138.9528836,397,2.5,895868575,1.12614E+12,10,138.9528836,2876751872,35921920,0,0,0,0,57344
68.4,1200.827281,0.003599347,31.99279267,0.001799673,0,0,401.8670531,270.1309658,160.3508931,397,2.5,895869957,1.12614E+12,10,160.3508931,2876751872,35921920,0,0,0,0,57344
68.3,1200.935875,0.002191074,31.99625239,0.002191074,0,0,409.0735,259.8613664,130.5880054,397,2.5,895870857,1.12614E+12,10,130.5880054,2876751872,35921920,0,0,0,0,57344
68.4,1205.610594,0.002193028,31.99408058,0.002193028,0,0,434.6580829,291.2340737,173.4684882,397,2.5,895871799,1.12614E+12,10,173.4684882,2876751872,35921920,0,0,0,0,57344
68.6,1201.029,0.001801978,31.99231925,0.001801978,0,0,492.4806157,319.6709156,208.4888666,397,2.5,895873181,1.12614E+12,10,208.4888666,2876751872,35921920,0,0,0,0,57344
68.3,1200.955156,0.001798214,31.99382565,0.003596428,0,0,459.8033509,300.8412225,179.1021265,397,2.5,895874081,1.12614E+12,10,179.1021265,2876751872,35921920,0,0,0,0,57344
69,1201.047438,0.002197663,31.99138164,0.004395326,0,0,499.528821,319.1006811,178.2304768,397,2.5,895875463,1.12614E+12,10,178.2304768,2876751872,35921920,0,0,0,0,57344
68.7,1200.965,0.004388884,31.99057619,0.004388884,0,0,551.0243985,352.8662815,188.7220162,397,2.5,895876465,1.12614E+12,10,188.7220162,2876751872,35921920,0,0,0,0,57344
68.3,1200.988031,0.003599003,31.98793614,0.003599003,0.001799501,0,487.4849179,328.7688981,200.8243516,397,2.5,895877671,1.12614E+12,10,200.8243516,2876751872,35921920,0,0,0,0,57344
69.2,1201.028125,0.017981436,31.97459007,0.005394431,0,0.1,484.9593377,324.3851113,182.5115787,397,2.5,895879127,1.12614E+12,10,182.5115787,2876755968,35921920,0,0,0,0,61440
68.7,1201.119188,0.002184608,31.99358599,0.002184608,0,0,409.6140234,266.0852696,118.1872996,397,2.5,895880027,1.12614E+12,10,118.1872996,2876755968,35921920,0,0,0,0,61440
68.9,1201.0805,0.003606566,31.99204536,0.003606566,0,0,436.5748369,292.4925177,140.1150963,397,2.5,895881043,1.12614E+12,10,140.1150963,2876755968,35921920,0,0,0,0,61440
69.3,1200.983875,0,31.99317785,0.003589093,0,0,410.7717304,268.4641803,131.0019062,397,2.5,895882425,1.12614E+12,10,131.0019062,2876755968,35921920,0,0,0,0,61440
68.8,1200.948344,0.004369664,31.9946795,0.004369664,0,0,431.0673494,287.9608548,146.6022258,398,2.5,895883839,1.12614E+12,10,146.6022258,2876755968,35921920,0,0,0,0,61440
68.8,1201.097344,0.0065555,31.99083978,0.002185167,0,0,465.2219802,293.4678813,127.8322491,398,2.5,895884823,1.12614E+12,10,127.8322491,2876755968,35921920,0,0,0,0,61440
68,1200.916313,0.001797775,31.99320585,0.00359555,0.001797775,0,431.4660263,287.46424,154.9682144,398,2.5,895885891,1.12614E+12,10,154.9682144,2876755968,35921920,0,0,0,0,61440
68.3,1201.086719,0.002196915,31.9936764,0.002196915,0,0,438.2845871,287.1368197,150.0493098,398,2.5,895887287,1.12614E+12,10,150.0493098,2876755968,35921920,0,0,0,0,61440
67.9,1201.076594,0.002188907,31.99525445,0.002188907,0,0,419.3945921,278.6478683,131.3344234,398,2.5,895888271,1.12614E+12,10,131.3344234,2876755968,35921920,0,0,0,0,61440
68.1,1201.065156,0.00179909,31.99322103,0.00179909,0,0,420.0875617,279.9384351,131.6934026,398,2.5,895889569,1.12614E+12,10,131.6934026,2876755968,35921920,0,0,0,0,61440
68.7,1201.272719,0.003602884,31.99360704,0.001801442,0,0,451.801613,289.131415,154.0232772,398,2.5,895890627,1.12614E+12,10,154.0232772,2876755968,35921920,0,0,0,0,61440
69,1200.968063,0.002181091,31.9944199,0.002181091,0,0,457.3747258,298.5913207,182.1210758,398,2.5,895892009,1.12614E+12,10,182.1210758,2876755968,35921920,0,0,0,0,61440
68.6,1201.112219,0.002196851,31.9927416,0.002196851,0,0,474.9591935,307.5591447,177.9449337,398,2.5,895893391,1.12614E+12,10,177.9449337,2876755968,35921920,0,0,0,0,61440
70.9,1201.1575,0.003598953,31.99289135,0.003598953,0,0,482.0797341,325.1653899,182.4669094,397,2.5,895894333,1.12614E+12,10,182.4669094,2876755968,35921920,0,0,0,0,61440
83.7,1201.071813,0.002193463,31.99384427,0.004386925,0,0,486.2906399,320.6842199,202.4565903,397,2.5,895895317,1.12614E+12,10,202.4565903,2876755968,35921920,0,0,0,0,61440
68.2,1200.973938,0.002199568,31.99271151,0.002199568,0.002199568,0,476.4263536,311.0188661,158.5888278,398,2.5,895896681,1.12614E+12,10,158.5888278,2876760064,35921920,0,0,0,0,65536
86.4,1201.102406,0.001800603,31.99312025,0.003601207,0,0,493.5453772,328.790171,175.9189469,398,2.5,895897581,1.12614E+12,10,175.9189469,2876760064,35921920,0,0,0,0,65536
69.9,1201.0335,0.005394677,31.99223454,0.001798226,0,0,485.880601,322.2420567,171.01127,398,2.5,895898607,1.12614E+12,10,171.01127,2876760064,35921920,0,0,0,0,65536
68.9,1201.193125,0.004396958,31.99006991,0.004396958,0,0,496.4165889,324.2756726,192.1470765,398,2.5,895899863,1.12614E+12,10,192.1470765,2876760064,35921920,0,0,0,0,65536
78.3,1201.049594,0.008678985,31.98856804,0.002169746,0,0,518.1353896,330.4523443,185.513299,398,2.5,895900889,1.12614E+12,10,185.513299,2876760064,35921920,0,0,0,0,65536
69,1201.054906,0.003601174,31.99282646,0.001800587,0.001800587,0,487.0587324,319.604159,175.9173315,398,2.5,895902145,1.12614E+12,10,175.9173315,2876760064,35921920,0,0,0,0,65536
76.3,1201.189656,0.017571874,31.97641854,0.002196484,0,0.1,565.1554122,369.6683089,217.4519464,398,2.5,895903045,1.12614E+12,10,217.4519464,2876760064,35921920,0,0,0,0,65536
70.3,1201.031063,0.002194671,31.9961128,0.002194671,0,0,463.7340445,309.6681196,170.3064924,398,2.5,895904215,1.12614E+12,10,170.3064924,2876764160,35921920,0,0,0,0,65536
70.1,1201.078688,0.001801203,31.99117266,0.003602407,0,0,498.0327257,328.3593703,183.3625008,398,2.5,895905819,1.12614E+12,10,183.3625008,2876764160,35921920,0,0,0,0,65536
69.5,1200.997906,0.001796912,31.994017,0,0,0,453.7202636,305.2953378,163.8783685,396,2.5,895907233,1.12614E+12,10,163.8783685,2876764160,35921920,0,0,0,0,65536
68.9,1201.133313,0.002181347,31.99381893,0.006544042,0,0,488.621766,323.2756505,199.1569966,396,2.5,895908689,1.12614E+12,10,199.1569966,2876764160,35921920,0,0,0,0,65536
68.8,1201.124344,0.002196054,31.99430432,0.002196054,0,0,431.0853138,282.8516985,130.0063708,396,2.5,895909589,1.12614E+12,10,130.0063708,2876764160,35921920,0,0,0,0,65536
67.8,1201.061469,0.00359931,31.99066483,0.001799655,0,0,449.3738191,292.2639496,143.7924235,396,2.5,895910971,1.12614E+12,10,143.7924235,2876764160,35921920,0,0,0,0,65536
77.7,1201.2495,0.00439509,31.99185678,0.002197545,0,0,439.9484632,282.824012,150.3120623,396,2.5,895911945,1.12614E+12,10,150.3120623,2876764160,35921920,0,0,0,0,65536
69.4,1201.025031,0.002185201,31.99352132,0.002185201,0,0,414.0955051,272.057469,124.5564316,396,2.5,895913411,1.12614E+12,10,124.5564316,2876768256,35921920,0,0,0,0,69632
68.8,1200.966438,0.001798018,31.99392989,0.003596036,0,0,421.095784,281.0301923,131.7947095,396,2.5,895914353,1.12614E+12,10,131.7947095,2876768256,35921920,0,0,0,0,69632
68.7,1200.954594,0.001802104,31.99455044,0.003604208,0.001802104,0,424.3954392,280.9479787,137.3203077,396,2.5,895915735,1.12614E+12,10,137.3203077,2876768256,35921920,0,0,0,0,69632
68.9,1201.115688,0.002181478,31.99355679,0.002181478,0,0,420.1526686,286.8643609,144.1956978,396,2.5,895916635,1.12614E+12,10,144.1956978,2876768256,35921920,0,0,0,0,69632
68.6,1201.206906,0.001797187,31.99352438,0.003594374,0,0,422.1592448,275.5087792,125.8030955,396,2.5,895917727,1.12614E+12,10,125.8030955,2876768256,35921920,0,0,0,0,69632
68.2,1200.9875,0.001801497,31.9945811,0.001801497,0,0,422.0906729,281.2136323,125.2040195,396,2.5,895919141,1.12614E+12,10,125.2040195,2876768256,35921920,0,0,0,0,69632
68.2,1201.069188,0.002192886,31.99201088,0.004385772,0,0,415.3325698,279.1543618,146.7040598,396,2.5,895920167,1.12614E+12,10,146.7040598,2876768256,35921920,0,0,0,0,69632
68.4,1200.992906,0.002209932,31.99097641,0.002209932,0,0,481.5441944,324.4180254,181.877408,395,2.5,895921423,1.12614E+12,10,181.877408,2876768256,35921920,0,0,0,0,69632
75.4,1201.127375,0.001798566,31.99288631,0.001798566,0,0,488.6702952,322.4828264,178.7774286,396,2.5,895922365,1.12614E+12,10,178.7774286,2876768256,35921920,0,0,0,0,69632
68.3,1201.086719,0.001790499,31.99263747,0.001790499,0.001790499,0,485.762399,314.7697373,158.2801182,396,2.5,895923747,1.12614E+12,10,158.2801182,2876768256,35921920,0,0,0,0,69632
70.7,1201.008875,0.002191458,31.99308902,0.002191458,0,0,476.2037293,312.9401406,184.5207271,396,2.5,895924647,1.12614E+12,10,184.5207271,2876768256,35921920,0,0,0,0,69632
78.3,1201.091156,0.004393408,31.9884014,0.006590112,0,0,518.2024372,334.5579957,186.0608157,396,2.5,895925631,1.12614E+12,10,186.0608157,2876768256,35921920,0,0,0,0,69632
68.5,1201.079906,0.003597839,31.99198689,0.00179892,0,0,475.814245,315.8902889,174.3153132,396,2.5,895926929,1.12614E+12,10,174.3153132,2876768256,35921920,0,0,0,0,69632
77.5,1200.978125,0.024112744,31.96911464,0.002192068,0,0.1,491.8999812,325.9604599,182.5992355,396,2.5,895927913,1.12614E+12,10,182.5992355,2876768256,35921920,0,0,0,0,69632
67.9,1201.042094,0.006572584,31.99314699,0,0,0,450.8792474,284.5928777,123.7836612,396,2.5,895929277,1.12614E+12,10,123.7836612,2876768256,35921920,0,0,0,0,69632
